87	-10.092763	0.242109	251.572327
88	-11.379648	0.207504	201.257858
89	-12.703392	0.174553	301.886780
90	-14.018893	0.152824	503.144653
91	-15.804067	0.118738	603.773560
92	-15.450508	0.127332	553.459106
93	-14.757363	0.140200	301.886780
94	-17.683580	0.103726	704.402527
95	-20.369085	0.077094	704.402527
96	-21.178467	0.067919	805.031433
97	-24.720760	0.043970	1308.176147
98	-23.806103	0.055996	503.144653
99	-26.916328	0.035378	1308.176147
100	-30.029621	0.024778	1559.748413
101	-29.739973	0.025778	1106.918213
102	-31.027761	0.023061	955.974854
103	-33.590675	0.017010	1610.062866
104	-32.856346	0.018187	1610.062866
105	-35.901676	0.012884	2364.779785
106	-33.837822	0.017063	1509.433960
107	-35.127968	0.013879	1509.433960
108	-35.418774	0.013385	2415.094238
109	-35.747215	0.012864	1408.805054
110	-37.023598	0.011306	1962.264160
111	-36.522076	0.011950	2465.408691
112	-35.697144	0.013023	1861.635254
113	-33.740993	0.016485	1559.748413
114	-37.410748	0.010668	2666.666748
115	-34.948898	0.013684	2113.207520
116	-37.760223	0.010445	2515.723389
117	-36.287628	0.011881	2213.836426
118	-36.627350	0.011472	2163.521973
119	-35.698349	0.012999	2566.037842
120	-35.014336	0.014158	2163.521973
121	-36.069633	0.012690	1911.949707
122	-36.552525	0.011923	2616.352295
123	-36.212860	0.012717	2465.408691
124	-36.642960	0.011822	2264.150879
125	-36.534618	0.012425	1811.320801
126	-33.714779	0.016122	1861.635254
127	-36.635761	0.011710	2415.094238
128	-36.687603	0.011579	2566.037842
129	-36.646915	0.011788	2062.893066
130	-35.570847	0.013650	1861.635254
131	-36.669060	0.011886	2817.610107
132	-34.797058	0.014676	1861.635254
133	-36.305069	0.012376	1911.949707
134	-37.103870	0.011410	2314.465332
135	-35.453846	0.013170	2314.465332
136	-35.152897	0.013338	2012.578613
137	-35.452847	0.013717	1610.062866
138	-36.935650	0.011579	2163.521973
139	-37.884579	0.010025	2817.610107
140	-38.053371	0.009959	2867.924561
141	-35.751152	0.013066	2314.465332
142	-33.471611	0.017658	1056.603760
143	-36.620010	0.011978	2918.239014
144	-35.525051	0.013827	1962.264160
145	-37.386929	0.010666	2566.037842
146	-35.485268	0.013482	1811.320801
147	-35.858379	0.013695	2163.521973
148	-35.912304	0.013589	1861.635254
149	-36.935711	0.011246	2817.610107
150	-34.802673	0.015083	1559.748413
151	-36.656391	0.011567	2515.723389
152	-36.472950	0.012133	2465.408691
153	-35.293221	0.014196	2163.521973
154	-35.533649	0.013771	1811.320801
155	-34.330696	0.015815	1157.232666
156	-36.304588	0.012587	2062.893066
157	-36.028145	0.012563	2314.465332
158	-37.461361	0.011115	2716.981201
159	-35.543159	0.013537	2465.408691
160	-36.254173	0.012092	2566.037842
161	-33.618092	0.017422	1257.861694
162	-32.373966	0.020065	1308.176147
163	-36.866394	0.011484	2918.239014
164	-36.018124	0.012345	2666.666748
165	-36.739029	0.011337	2364.779785
166	-34.182671	0.015958	1962.264160
167	-33.772236	0.016646	2012.578613
168	-35.651840	0.013328	1911.949707
169	-35.957142	0.013026	2113.207520
170	-35.603100	0.013320	2012.578613
171	-36.576157	0.012061	2666.666748
172	-33.947449	0.015845	1911.949707
173	-36.484177	0.012131	2213.836426
174	-35.931606	0.013194	1911.949707
175	-37.125023	0.011306	2163.521973
176	-36.758240	0.012109	2163.521973
177	-36.007507	0.012632	2415.094238
178	-37.194538	0.011158	3069.182373
179	-36.868690	0.011711	3119.496826
180	-36.305069	0.011909	2616.352295
181	-37.258751	0.011197	2817.610107
182	-35.507492	0.013251	2012.578613
183	-36.671448	0.011778	2767.295654
184	-36.035648	0.012396	2666.666748
185	-36.000980	0.012613	2314.465332
186	-35.543770	0.013205	2767.295654
187	-35.006493	0.014342	2163.521973
188	-37.061535	0.010736	3018.867920
189	-34.485497	0.015356	1911.949707
190	-36.385136	0.012535	1962.264160
191	-37.606819	0.010272	2867.924561
192	-37.886398	0.010361	2867.924561
193	-36.270145	0.012334	2767.295654
194	-33.878757	0.016354	1559.748413
195	-36.228176	0.012308	2515.723389
196	-36.385422	0.011893	2012.578613
197	-34.481567	0.014858	2213.836426
198	-36.878380	0.011552	1962.264160
199	-35.047688	0.014560	1811.320801
200	-35.537991	0.013622	2062.893066
201	-33.612808	0.017033	1459.119507
202	-36.963196	0.011156	2666.666748
203	-34.592262	0.014970	2012.578613
204	-35.892845	0.013175	2415.094238
205	-36.133118	0.012129	2314.465332
206	-33.590790	0.016684	1962.264160
207	-26.493366	0.039378	452.830200
208	-16.503344	0.127044	150.943390
209	-13.378445	0.174187	301.886780
210	-10.347371	0.247871	352.201263
211	-12.985736	0.183450	251.572327
212	-13.379489	0.169886	201.257858
213	-12.171896	0.197629	150.943390
214	-12.946718	0.181239	251.572327
215	-12.888580	0.176149	503.144653
216	-13.564209	0.170504	251.572327
217	-13.015242	0.185038	352.201263
218	-12.584723	0.188272	452.830200
219	-13.258647	0.162914	352.201263
220	-13.177481	0.175779	251.572327
221	-11.417169	0.210128	452.830200
222	-13.444399	0.172828	201.257858
223	-14.418324	0.154107	503.144653
224	-13.684384	0.169007	251.572327
225	-14.396795	0.156290	352.201263
226	-13.247800	0.176250	452.830200
227	-11.627659	0.208256	251.572327
228	-14.746003	0.155114	100.628929
229	-17.065565	0.110287	201.257858
230	-15.192195	0.139319	452.830200
231	-14.621270	0.158264	251.572327
232	-15.872844	0.131537	251.572327
233	-15.889830	0.138253	251.572327
234	-16.753670	0.124197	251.572327
235	-20.326263	0.080447	301.886780
236	-22.560747	0.059855	352.201263
237	-19.620958	0.086687	402.515717
238	-19.185616	0.089366	100.628929
239	-19.095186	0.095176	100.628929
240	-20.172462	0.072006	452.830200
241	-18.835424	0.085113	251.572327
242	-19.392941	0.079994	805.031433
243	-18.799341	0.094293	301.886780
244	-19.456017	0.084100	654.088074
245	-19.798317	0.082312	452.830200
246	-19.544765	0.087443	301.886780
247	-18.933575	0.090046	402.515717
248	-19.659513	0.081289	251.572327
249	-20.779375	0.072358	402.515717
250	-25.343288	0.043395	1056.603760
251	-30.806513	0.023114	1559.748413
252	-31.332722	0.021804	1459.119507
253	-30.348743	0.026348	805.031433
254	-28.917709	0.029824	955.974854
255	-29.421434	0.028764	1308.176147
256	-27.674601	0.036289	553.459106
257	-22.582661	0.057760	553.459106
258	-20.189999	0.080610	301.886780
259	-16.781820	0.112195	553.459106
260	-15.436598	0.130201	402.515717
261	-16.113142	0.123724	452.830200
262	-16.239096	0.116844	603.773560
263	-15.787783	0.131092	402.515717
264	-16.503309	0.113275	301.886780
265	-17.433220	0.101205	352.201263
266	-15.196116	0.132673	553.459106
267	-17.306135	0.107477	352.201263
268	-18.037918	0.101807	251.572327
269	-18.167967	0.102566	301.886780
270	-16.992392	0.113918	352.201263
271	-19.898571	0.078924	301.886780
272	-19.639456	0.083006	201.257858
273	-18.665310	0.092650	654.088074
274	-18.827524	0.091457	452.830200
275	-17.200531	0.112951	452.830200
276	-19.684233	0.079268	150.943390
277	-19.554047	0.087624	402.515717
278	-19.099363	0.089860	654.088074
279	-20.957047	0.074149	452.830200
280	-21.023851	0.079182	251.572327
281	-21.275959	0.072108	352.201263
282	-21.856182	0.073359	201.257858
283	-22.788269	0.063166	452.830200
284	-20.041559	0.082681	352.201263
285	-19.758003	0.085407	201.257858
286	-18.992962	0.094066	100.628929
287	-17.245110	0.120251	150.943390
288	-18.615524	0.096728	352.201263
289	-18.985950	0.087241	503.144653
290	-18.846939	0.095816	301.886780
291	-20.309404	0.074859	352.201263
292	-19.114994	0.092904	100.628929
293	-19.140593	0.093120	100.628929
294	-22.106943	0.069117	150.943390
295	-24.369190	0.052767	603.773560
296	-26.333757	0.043163	301.886780
297	-29.188396	0.028922	1207.547119
298	-30.201641	0.025318	1006.289307
299	-32.854412	0.018058	1811.320801
300	-31.421799	0.021668	1811.320801
301	-33.000919	0.018070	1761.006348
302	-32.438644	0.019549	2062.893066
303	-31.033875	0.022802	1761.006348
304	-34.863945	0.014153	3723.270508
305	-35.030804	0.014482	3069.182373
306	-36.335781	0.012122	2767.295654
307	-34.268562	0.014841	2817.610107
308	-35.745880	0.013361	2364.779785
309	-33.464848	0.017506	1710.691772
310	-28.676945	0.028588	1408.805054
311	-21.166656	0.075753	150.943390
312	-18.967775	0.098429	201.257858
313	-16.924980	0.119219	452.830200
314	-18.660706	0.094621	352.201263
315	-18.272425	0.100692	150.943390
316	-16.693302	0.115794	301.886780
317	-17.549685	0.113110	251.572327
318	-16.913597	0.111551	553.459106
319	-18.660538	0.090010	352.201263
320	-16.371935	0.126427	150.943390
321	-17.790817	0.112198	201.257858
322	-16.843269	0.125176	150.943390
323	-15.872690	0.143018	150.943390
324	-18.554867	0.101656	150.943390
325	-19.444628	0.088523	251.572327
326	-21.554085	0.068132	553.459106
327	-24.738235	0.043790	1056.603760
328	-28.018684	0.032860	452.830200
329	-34.660843	0.014496	2364.779785
330	-33.461288	0.015742	1962.264160
331	-32.422043	0.019514	1459.119507
332	-33.453266	0.017546	1358.490601
333	-35.619068	0.013363	2213.836426
334	-36.094204	0.012654	2465.408691
335	-34.192448	0.016109	1811.320801
336	-34.578999	0.015010	1761.006348
337	-37.167912	0.011371	2264.150879
338	-36.843037	0.011602	2716.981201
339	-36.976181	0.011575	2213.836426
340	-36.098583	0.012358	2163.521973
341	-36.480179	0.012379	2465.408691
342	-36.385452	0.012147	2113.207520
343	-37.415028	0.010633	3119.496826
344	-35.704029	0.013190	2264.150879
345	-35.572063	0.013816	1861.635254
346	-34.935658	0.013709	1660.377319
347	-35.892307	0.012638	2415.094238
348	-35.381592	0.013404	1610.062866
349	-36.559807	0.012026	1761.006348
350	-35.964573	0.013062	2113.207520
351	-36.604256	0.012036	2867.924561
352	-36.895016	0.011009	2767.295654
353	-35.681484	0.013595	1962.264160
354	-35.121677	0.014395	1962.264160
355	-35.888157	0.012885	1911.949707
356	-36.721581	0.012095	2465.408691
357	-36.968338	0.010968	3169.811279
358	-37.140686	0.010580	3018.867920
359	-35.869568	0.012961	2062.893066
360	-36.089821	0.012955	2012.578613
361	-37.302563	0.010977	2666.666748
362	-36.524578	0.012113	2716.981201
363	-34.868080	0.014505	2415.094238
364	-36.130390	0.013276	2113.207520
365	-35.428127	0.013361	2415.094238
366	-37.199188	0.011188	2666.666748
367	-36.584663	0.011827	2364.779785
368	-35.677971	0.013057	2062.893066
369	-35.399525	0.012996	2364.779785
370	-36.519615	0.012564	1861.635254
371	-34.717789	0.014889	2264.150879
372	-36.425144	0.012314	2163.521973
373	-35.579868	0.013031	2415.094238
374	-35.391449	0.014285	1811.320801
375	-33.751263	0.015984	2213.836426
376	-36.800728	0.011556	2314.465332
377	-34.272171	0.015969	1358.490601
378	-35.581989	0.013385	2515.723389
379	-35.915100	0.012911	2415.094238
380	-35.347286	0.013778	1358.490601
381	-37.007328	0.011285	2415.094238
382	-36.247730	0.011779	2566.037842
383	-36.017624	0.012681	2616.352295
384	-36.750294	0.012086	2364.779785
385	-35.380997	0.014069	2062.893066
386	-35.969017	0.013267	1911.949707
387	-35.919037	0.012733	1559.748413
388	-36.844608	0.011583	2163.521973
389	-35.267666	0.013627	2163.521973
390	-34.677132	0.015025	2113.207520
391	-37.341545	0.010963	2163.521973
392	-35.661789	0.013029	2113.207520
393	-36.752987	0.011531	2113.207520
394	-37.124680	0.011100	2817.610107
395	-35.457169	0.013972	2062.893066
396	-37.020779	0.011086	2515.723389
397	-36.201229	0.012449	1811.320801
398	-37.183414	0.010891	2465.408691
399	-36.699032	0.011991	2616.352295
400	-36.397793	0.012526	2163.521973
401	-35.841877	0.012738	2062.893066
402	-35.978832	0.012543	2666.666748
403	-35.719925	0.013199	1861.635254
404	-33.997131	0.016625	1308.176147
405	-36.903191	0.011491	3018.867920
406	-37.155083	0.010647	2616.352295
407	-36.549904	0.011396	2767.295654
408	-35.045383	0.013989	2364.779785
409	-34.578316	0.015569	1358.490601
410	-36.155090	0.012921	2062.893066
411	-34.749989	0.014651	1911.949707
412	-34.547157	0.015344	2113.207520
413	-32.307320	0.019827	2163.521973
414	-31.495947	0.021246	1911.949707
415	-27.836107	0.033879	503.144653
416	-18.247116	0.104134	251.572327
417	-13.772610	0.174785	251.572327
418	-14.602315	0.145902	301.886780
419	-12.955083	0.183746	301.886780
420	-13.564484	0.164572	603.773560
421	-11.987259	0.212954	352.201263
422	-12.278836	0.192802	402.515717
423	-13.042872	0.173949	402.515717
424	-12.447037	0.196259	150.943390
425	-13.535868	0.167439	402.515717
426	-13.654639	0.165493	352.201263
427	-12.576455	0.194575	352.201263
428	-14.335142	0.151077	503.144653
429	-14.332142	0.140496	805.031433
430	-12.139316	0.187270	805.031433
431	-15.093368	0.132957	603.773560
432	-16.237488	0.118836	503.144653
433	-15.291798	0.133618	452.830200
434	-17.361387	0.106286	603.773560
435	-17.289379	0.111283	352.201263
436	-15.812078	0.124774	603.773560
437	-16.974468	0.113090	251.572327
438	-17.377321	0.111502	754.716980
439	-22.045788	0.069323	352.201263
440	-25.418755	0.045193	503.144653
441	-28.907888	0.028465	3069.182373
442	-24.111414	0.050137	3924.528320
443	-25.729958	0.041237	4427.672852
444	-27.748667	0.031715	4226.415039
445	-33.204639	0.017493	3471.697998
446	-33.519073	0.017077	2264.150879
447	-34.527023	0.015378	1358.490601
448	-33.729168	0.016091	2364.779785
449	-34.023514	0.015750	2163.521973
450	-34.966557	0.014415	1911.949707
451	-35.422718	0.014075	1559.748413
452	-34.647076	0.015035	1811.320801
453	-34.291992	0.015964	1610.062866
454	-26.716686	0.030661	2566.037842
455	-27.423450	0.033926	1962.264160
456	-33.663158	0.016847	2062.893066
457	-22.068144	0.062652	452.830200
458	-17.640722	0.112932	150.943390
459	-15.936734	0.141209	150.943390
460	-15.726487	0.135188	150.943390
461	-14.599363	0.159221	201.257858
462	-16.731251	0.116815	352.201263
463	-15.247302	0.138005	251.572327
464	-17.598688	0.099908	251.572327
465	-19.439976	0.086829	251.572327
466	-19.614388	0.086301	553.459106
467	-23.134033	0.058013	905.660400
468	-25.078768	0.046582	1559.748413
469	-24.750824	0.049782	1006.289307
470	-27.790106	0.032779	2062.893066
471	-26.943241	0.037718	603.773560
472	-24.857542	0.047850	452.830200
473	-20.056828	0.080547	251.572327
474	-17.906984	0.101388	553.459106
475	-17.743164	0.105142	553.459106
476	-14.819352	0.151965	251.572327
477	-14.799742	0.153114	251.572327
478	-16.337378	0.124913	301.886780
479	-15.277719	0.143890	402.515717
480	-15.642590	0.142685	150.943390
481	-16.225222	0.126367	301.886780
482	-15.864770	0.132997	301.886780
483	-14.467758	0.154839	654.088074
484	-15.522568	0.139743	352.201263
485	-16.721550	0.111408	352.201263
486	-16.934612	0.116106	201.257858
487	-16.779854	0.112819	452.830200
488	-17.688690	0.103086	352.201263
489	-18.842827	0.085676	503.144653
490	-18.112598	0.096867	201.257858
491	-18.422264	0.092926	452.830200
492	-17.688713	0.098623	201.257858
493	-26.538708	0.038738	805.031433
494	-23.246256	0.057883	251.572327
495	-19.659166	0.082814	301.886780
496	-17.996738	0.105907	100.628929
497	-18.056501	0.104070	100.628929
498	-15.544355	0.122393	251.572327
499	-16.340107	0.114475	150.943390
500	-16.286751	0.112655	201.257858
501	-15.504454	0.125516	201.257858
502	-16.287775	0.108799	201.257858
503	-16.121599	0.107331	352.201263
504	-14.462231	0.134033	402.515717
505	-16.247238	0.109471	452.830200
506	-16.648388	0.104486	503.144653
507	-17.650805	0.094909	301.886780
508	-18.198990	0.091606	352.201263
509	-18.674700	0.083258	402.515717
510	-19.703156	0.068089	1056.603760
511	-21.460426	0.059146	603.773560
512	-26.170269	0.037946	1157.232666
513	-33.811275	0.015727	2666.666748
514	-31.581579	0.020686	1811.320801
515	-34.338631	0.015401	2465.408691
516	-32.498756	0.019576	2163.521973
517	-32.925518	0.018573	2817.610107
518	-32.420864	0.018584	2968.553467
519	-32.129776	0.019623	3119.496826
520	-35.383739	0.013642	2817.610107
521	-33.874252	0.016497	2415.094238
522	-32.155655	0.020431	1459.119507
523	-29.367350	0.025960	1509.433960
524	-20.421658	0.075167	452.830200
525	-15.565327	0.140302	402.515717
526	-13.164107	0.175360	553.459106
527	-14.641655	0.150744	452.830200
528	-13.852408	0.173631	352.201263
529	-14.717566	0.152170	452.830200
530	-15.331880	0.141739	402.515717
531	-15.576223	0.132584	452.830200
532	-18.832415	0.092074	251.572327
533	-19.234077	0.093977	150.943390
534	-23.270397	0.060307	251.572327
535	-21.543093	0.071924	150.943390
536	-20.784046	0.077852	251.572327
537	-19.496063	0.090676	402.515717
538	-18.989506	0.100415	150.943390
539	-18.202183	0.110948	150.943390
540	-20.032465	0.089475	251.572327
541	-21.972767	0.068922	352.201263
542	-22.500071	0.062686	603.773560
543	-26.209473	0.042640	352.201263
544	-32.892029	0.019160	1257.861694
545	-36.593002	0.011838	2968.553467
546	-36.653488	0.012011	2163.521973
547	-36.232208	0.012626	2515.723389
548	-34.254688	0.015469	2163.521973
549	-33.845654	0.014542	2666.666748
550	-29.287127	0.027570	1157.232666
551	-35.023109	0.014436	2415.094238
552	-33.059433	0.017673	2213.836426
553	-28.203327	0.031960	905.660400
554	-21.341257	0.073122	352.201263
555	-19.166214	0.092435	352.201263
556	-18.614254	0.097429	603.773560
557	-21.018995	0.069643	402.515717
558	-30.329147	0.023881	1811.320801
559	-25.843267	0.040011	1056.603760
560	-20.131281	0.074542	452.830200
561	-17.790831	0.103830	603.773560
562	-18.798014	0.087382	704.402527
563	-18.993433	0.085222	452.830200
564	-18.221359	0.097388	402.515717
565	-18.678801	0.092574	301.886780
566	-19.181562	0.084446	452.830200
567	-21.646500	0.064406	402.515717
568	-28.542137	0.029116	1056.603760
569	-33.825314	0.016152	1761.006348
570	-31.479214	0.021431	1358.490601
571	-32.931072	0.018359	1610.062866
572	-33.877182	0.015649	2314.465332
573	-32.556919	0.018806	1207.547119
574	-30.638872	0.023194	1811.320801
575	-31.779163	0.020963	1459.119507
576	-30.716324	0.023732	1308.176147
577	-24.233809	0.040917	1257.861694
578	-18.187115	0.096902	503.144653
579	-18.641260	0.095596	452.830200
580	-19.600451	0.077182	805.031433
581	-21.782370	0.061666	603.773560
582	-21.153515	0.065151	855.345886
583	-22.402752	0.058098	654.088074
584	-23.528482	0.051210	1207.547119
585	-25.258688	0.040403	654.088074
586	-26.589743	0.034081	905.660400
587	-28.686344	0.028259	1308.176147
588	-28.573112	0.028819	1207.547119
589	-32.614590	0.018622	1811.320801
590	-32.441818	0.019678	1257.861694
591	-34.990448	0.014312	1861.635254
592	-35.867577	0.012746	2314.465332
593	-34.203903	0.015259	1761.006348
594	-35.744244	0.012867	2465.408691
595	-34.187599	0.016149	1559.748413
596	-33.822933	0.017024	1358.490601
597	-35.894772	0.013020	1761.006348
598	-35.287556	0.013438	2364.779785
599	-35.969154	0.012066	2968.553467
600	-35.669514	0.013132	2062.893066
601	-37.490196	0.011004	2918.239014
602	-36.738136	0.011753	2918.239014
603	-35.183056	0.014223	2415.094238
604	-37.953487	0.010130	3169.811279
605	-35.764542	0.012487	2113.207520
606	-36.484291	0.012005	2264.150879
607	-36.379734	0.012072	2113.207520
608	-35.152199	0.014652	2012.578613
609	-35.780392	0.013374	2566.037842
610	-37.029457	0.011186	2867.924561
611	-36.617264	0.011779	3069.182373
612	-35.848358	0.012996	2113.207520
613	-36.237427	0.012631	2515.723389
614	-36.053730	0.013232	2264.150879
615	-34.637459	0.015015	1911.949707
616	-35.657707	0.013398	2364.779785
617	-36.762306	0.011586	2515.723389
618	-36.391819	0.011806	2314.465332
619	-37.559708	0.010737	2515.723389
620	-35.765560	0.013101	2163.521973
621	-36.802151	0.011434	2465.408691
622	-37.280350	0.010995	2968.553467
623	-35.657104	0.013250	1610.062866
624	-37.087887	0.011363	2867.924561
625	-36.147778	0.012678	2062.893066
626	-34.542229	0.015504	1911.949707
627	-32.315247	0.020227	855.345886
628	-37.031208	0.011305	2566.037842
629	-36.166805	0.012549	2515.723389
630	-34.560349	0.015684	1761.006348
631	-36.911621	0.011815	2314.465332
632	-35.544594	0.012937	2314.465332
633	-36.477062	0.012023	2515.723389
634	-35.746010	0.012584	2264.150879
635	-35.943554	0.013442	2264.150879
636	-36.347878	0.011690	2415.094238
637	-34.801067	0.014482	2062.893066
638	-35.336113	0.013559	2515.723389
639	-36.362942	0.012269	2364.779785
640	-35.427139	0.013396	2163.521973
641	-35.703487	0.012864	2314.465332
642	-36.564899	0.012152	2616.352295
643	-36.475327	0.012292	2062.893066
644	-36.513248	0.012018	2515.723389
645	-36.439301	0.012317	2062.893066
646	-36.909336	0.011311	1962.264160
647	-35.637848	0.013276	2314.465332
648	-35.384914	0.014027	1911.949707
649	-34.474010	0.014364	1911.949707
650	-36.262890	0.012461	2364.779785
651	-36.305862	0.011863	2163.521973
652	-36.567875	0.011537	2666.666748
653	-34.117805	0.016006	1559.748413
654	-35.713535	0.013337	2566.037842
655	-33.489540	0.016917	1962.264160
656	-31.285961	0.022504	704.402527
657	-35.063931	0.013909	2163.521973
658	-36.886024	0.011619	2364.779785
659	-34.433556	0.015226	2062.893066
660	-36.258755	0.012330	2616.352295
661	-35.712212	0.013586	1911.949707
662	-36.303360	0.011678	3270.440186
663	-35.276131	0.013987	2113.207520
664	-36.535530	0.011982	2364.779785
665	-36.493210	0.011759	2666.666748
666	-33.451542	0.016321	2364.779785
667	-31.565340	0.022103	1308.176147
668	-36.825977	0.011403	2566.037842
669	-36.144341	0.012695	2314.465332
670	-36.932930	0.011438	2666.666748
671	-37.504185	0.010870	2968.553467
672	-34.221176	0.015743	2062.893066
673	-35.787342	0.013128	1710.691772
674	-33.286945	0.017232	1962.264160
675	-36.275993	0.012447	2364.779785
676	-37.779587	0.010248	3169.811279
677	-37.843468	0.010293	3169.811279
678	-34.679256	0.015172	1559.748413
679	-36.331596	0.012529	2113.207520
680	-34.790691	0.014299	2113.207520
681	-34.438328	0.015442	2062.893066
682	-35.368076	0.014100	1660.377319
683	-36.551422	0.011785	2566.037842
684	-37.163448	0.011106	2716.981201
685	-34.900192	0.013877	2415.094238
686	-37.186348	0.011206	2364.779785
687	-35.423080	0.013713	1861.635254
688	-36.047195	0.012549	2616.352295
689	-35.597519	0.013354	1761.006348
690	-35.813934	0.013242	2213.836426
